author,genre,imgURL,old_price,price,title
"Tôn Thân, Vũ Hữu Bình, Trần Đình Châu, Phạm Gia Đức, Phạm Đức Quang, Nguyễn Duy Thuận",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38051.jpg,0.00,17.000,Bài Tập Toán 8 - Tập 1 (2020)
Bộ Giáo Dục Và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38159.jpg,0.00,6.000,Hình Học 12 (2020)
Lương Duyên Bình - Vũ Quang - Nguyễn Thượng Chung - Tô Giang - Trần Chí Minh - Ngô Quốc Quýnh,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_137020.jpg,70.000,63.000,Vật Lí 12 (Song Ngữ Việt - Anh)
Bộ Giáo Dục Và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38059.jpg,0.00,8.000,Vật Lí 8 (2020)
Bộ Giáo Dục Và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38066.jpg,0.00,13.000,Địa Lí 8 (2020)
"Trần Văn Hạo, Nguyễn Mộng Hy, Khu Quốc Anh, Trần Đức Huyên",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/7/9786040071477.jpg,32.000,30.400,Hình Học 12 - Song Ngữ Việt - Anh
"Ngô Văn Hưng, Trần Văn Kiên",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38134.jpg,0.00,11.000,Bài Tập Sinh Học 11 (2020)
Bộ Giáo Dục Và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38147.jpg,0.00,7.000,Giáo Dục Công Dân 11 (2020)
"Nguyễn Xuân Trường, Từ Ngọc Ánh, Lê Chí Kiên, Lê Mậu Quyền",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38129.jpg,0.00,19.000,Bài Tập Hoá Học 11 (2020)
Bộ Giáo Dục Và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38138.jpg,0.00,8.000,Hình Học 11 (2020)
Nhiều Tác Giả,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_85226.jpg,11.000,10.450,Bài Tập Sinh học 11 (Chuẩn)
Bộ Giáo Dục Và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_41269.jpg,135.000,128.250,Sách Giáo Khoa Bộ Lớp 8 - Sách Bài Học Phía Bắc (Bộ 12 Cuốn) (2020)
"Nguyễn Khắc Phi, Nguyễn Hoành Khung, Nguyễn Minh Thuyết, Trần Đình Sử",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38055.jpg,0.00,10.700,Bài Tập Ngữ Văn 8 - Tập 2 (2020)
Nhiều Tác Giả,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_5074.jpg,0.00,27.000,Tiếng Anh Lớp 11 - Tập 2 - Sách Bài Tập (Tái Bản 2019)
"Tôn Thân, Nguyễn Huy Đoan, Lê Văn Hồng, Trần Hữu Nam, Trương Công Thành, Nguyễn Hữu Thảo",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38052.jpg,0.00,16.400,Bài Tập Toán 8 - Tập 2 (2020)
"Nguyễn Khắc Phi, Nguyễn Hoành Khung, Nguyễn Minh Thuyết, Trần Đình Sử",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38054.jpg,0.00,11.000,Bài Tập Ngữ Văn 8 - Tập 1 (2020)
Bộ Giáo Dục Và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_41270.jpg,88.200,83.790,Sách Giáo Khoa Bộ Lớp 8 - Sách Bài Tập Phía Nam (Bộ 7 Cuốn) (2020)
